date,energy,impact-e,lat,lat-dir,lon,lon-dir,alt,vel,year,legend
2005-04-19 07:37:47,23.2,0.64,-50.2,S,-146.4,W,38.5,16.8,2005,"Location: N/A,N/A<br><10 kt<br>2005-04-19 07:37:47"
2005-04-15 06:54:59,2.1,76.0,-43.8,S,-73.9,W,39.0,,2005,"Location: N/A,CL<br>76.0 kt<br>2005-04-15 06:54:59"
2005-04-14 14:05:22,7.1,0.22,4.9,N,-176.0,W,26.5,,2005,"Location: N/A,N/A<br><10 kt<br>2005-04-14 14:05:22"
2005-04-11 05:20:29,10.6,0.32,-34.2,S,-95.7,W,37.0,,2005,"Location: N/A,N/A<br><10 kt<br>2005-04-11 05:20:29"
2005-04-06 01:30:24,2.9,0.1,-42.7,S,154.6,E,70.0,,2005,"Location: N/A,N/A<br><10 kt<br>2005-04-06 01:30:24"
2005-04-03 01:45:29,21.9,0.61,-1.0,S,112.4,E,59.2,,2005,"Location: N/A,ID<br><10 kt<br>2005-04-03 01:45:29"
2005-04-02 22:52:25,20.4,0.57,14.1,N,169.7,E,27.2,,2005,"Location: N/A,N/A<br><10 kt<br>2005-04-02 22:52:25"
2005-03-31 22:15:55,3.8,0.13,42.8,N,-36.2,W,,,2005,"Location: N/A,N/A<br><10 kt<br>2005-03-31 22:15:55"
2005-03-18 16:48:32,2.7,95.0,-9.7,S,-34.7,W,33.0,,2005,"Location: N/A,N/A<br>95.0 kt<br>2005-03-18 16:48:32"
2005-03-09 15:47:36,5.3,0.17,-21.4,S,-157.9,W,44.4,,2005,"Location: N/A,CK<br><10 kt<br>2005-03-09 15:47:36"
2005-03-09 12:49:08,4.0,0.13,14.3,N,142.7,E,30.7,,2005,"Location: N/A,N/A<br><10 kt<br>2005-03-09 12:49:08"
2005-02-17 22:52:36,10.0,0.3,48.0,N,-161.5,W,42.5,,2005,"Location: N/A,N/A<br><10 kt<br>2005-02-17 22:52:36"
2005-01-19 01:43:14,14.1,0.41,-27.5,S,-164.9,W,40.7,,2005,"Location: N/A,N/A<br><10 kt<br>2005-01-19 01:43:14"
2005-01-02 23:09:51,11.9,0.35,-21.3,S,154.7,E,35.2,21.5,2005,"Location: N/A,N/A<br><10 kt<br>2005-01-02 23:09:51"
2005-01-01 03:44:09,45.4,1.2,32.7,N,12.4,E,31.8,,2005,"Location: N/A,LY<br><10 kt<br>2005-01-01 03:44:09"
2004-12-29 07:11:45,9.0,0.28,-8.5,S,171.8,E,,,2004,"Location: N/A,N/A<br><10 kt<br>2004-12-29 07:11:45"
2004-12-13 11:35:55,3.9,0.13,-9.7,S,155.3,E,,,2004,"Location: N/A,N/A<br><10 kt<br>2004-12-13 11:35:55"
2004-12-11 15:36:51,3.0,0.1,36.0,N,104.1,E,,,2004,"Location: Lanzhou Shi,CN<br><10 kt<br>2004-12-11 15:36:51"
2004-11-30 08:32:53,18.1,0.51,61.0,N,-171.0,W,,,2004,"Location: N/A,US<br><10 kt<br>2004-11-30 08:32:53"
2004-10-07 13:14:43,1037.0,18.0,-27.3,S,71.5,E,35.0,19.2,2004,"Location: N/A,N/A<br>18.0 kt<br>2004-10-07 13:14:43"
2004-10-04 04:39:52,7.1,0.22,3.7,N,-150.9,W,,,2004,"Location: N/A,N/A<br><10 kt<br>2004-10-04 04:39:52"
2004-09-28 08:57:28,6.2,0.2,0.2,N,-101.1,W,,,2004,"Location: N/A,N/A<br><10 kt<br>2004-09-28 08:57:28"
2004-09-03 12:07:22,726.0,13.0,-67.7,S,18.2,E,31.5,,2004,"Location: N/A,N/A<br>13.0 kt<br>2004-09-03 12:07:22"
2004-08-22 10:01:33,144.0,3.2,-51.9,S,22.7,E,37.0,,2004,"Location: N/A,N/A<br><10 kt<br>2004-08-22 10:01:33"
2004-06-12 07:13:56,10.4,0.31,21.7,N,175.3,E,,,2004,"Location: N/A,N/A<br><10 kt<br>2004-06-12 07:13:56"
2004-06-05 20:34:10,181.0,3.9,1.3,N,-174.4,W,43.0,19.5,2004,"Location: N/A,N/A<br><10 kt<br>2004-06-05 20:34:10"
2004-06-03 09:40:12,5.4,0.18,48.9,N,-120.4,W,,,2004,"Location: N/A,US<br><10 kt<br>2004-06-03 09:40:12"
2004-05-18 11:12:12,39.4,1.0,-28.1,S,-47.4,W,,,2004,"Location: N/A,N/A<br><10 kt<br>2004-05-18 11:12:12"
2004-05-17 02:08:27,5.5,0.18,-18.9,S,28.3,E,44.0,,2004,"Location: N/A,ZW<br><10 kt<br>2004-05-17 02:08:27"
2004-04-22 21:19:55,13.9,0.41,-15.2,S,55.1,E,,,2004,"Location: N/A,N/A<br><10 kt<br>2004-04-22 21:19:55"
2004-04-22 04:21:49,62.4,1.5,-44.3,S,83.3,E,29.6,16.3,2004,"Location: N/A,N/A<br><10 kt<br>2004-04-22 04:21:49"
2004-04-06 03:24:49,43.3,1.1,-12.0,S,162.8,E,35.0,25.6,2004,"Location: N/A,SB<br><10 kt<br>2004-04-06 03:24:49"
2004-03-26 16:35:45,2.4,86.0,-7.6,S,155.1,E,46.0,,2004,"Location: N/A,N/A<br>86.0 kt<br>2004-03-26 16:35:45"
2004-03-25 09:39:26,2.1,76.0,-4.8,S,21.0,E,,,2004,"Location: N/A,CD<br>76.0 kt<br>2004-03-25 09:39:26"
2004-02-02 18:52:20,3.0,0.1,-18.3,S,52.3,E,,,2004,"Location: N/A,N/A<br><10 kt<br>2004-02-02 18:52:20"
2004-01-22 01:06:43,23.2,0.64,-50.6,S,157.8,E,37.0,,2004,"Location: N/A,N/A<br><10 kt<br>2004-01-22 01:06:43"
2004-01-02 04:27:59,13.4,0.39,-28.2,S,3.2,E,63.0,,2004,"Location: N/A,N/A<br><10 kt<br>2004-01-02 04:27:59"
2003-12-09 22:36:23,64.3,1.6,-67.1,S,-90.8,W,,,2003,"Location: N/A,N/A<br><10 kt<br>2003-12-09 22:36:23"
2003-11-26 02:00:04,3.5,0.12,-22.9,S,22.7,E,32.0,,2003,"Location: N/A,BW<br><10 kt<br>2003-11-26 02:00:04"
2003-11-10 13:54:06,51.8,1.3,-64.5,S,136.2,E,23.0,20.1,2003,"Location: N/A,N/A<br><10 kt<br>2003-11-10 13:54:06"
2003-11-01 14:09:30,7.3,0.23,-51.4,S,151.7,E,,,2003,"Location: N/A,N/A<br><10 kt<br>2003-11-01 14:09:30"
2003-09-27 12:59:02,215.0,4.6,21.0,N,86.6,E,26.0,18.2,2003,"Location: Gadadharpur,IN<br><10 kt<br>2003-09-27 12:59:02"
2003-09-02 20:00:46,38.5,1.0,51.3,N,-161.0,W,,,2003,"Location: N/A,N/A<br><10 kt<br>2003-09-02 20:00:46"
2003-08-17 13:16:07,64.7,1.6,-39.0,S,34.0,E,,,2003,"Location: N/A,N/A<br><10 kt<br>2003-08-17 13:16:07"
2003-06-10 14:11:07,3.2,0.11,-41.8,S,122.9,E,,,2003,"Location: N/A,N/A<br><10 kt<br>2003-06-10 14:11:07"
2003-05-27 23:32:32,6.8,0.22,5.2,N,166.2,E,,,2003,"Location: N/A,N/A<br><10 kt<br>2003-05-27 23:32:32"
2003-05-15 06:28:32,4.3,0.14,54.0,N,-80.4,W,,,2003,"Location: N/A,CA<br><10 kt<br>2003-05-15 06:28:32"
2003-04-13 17:58:41,17.5,0.5,14.8,N,64.5,E,17.0,,2003,"Location: N/A,N/A<br><10 kt<br>2003-04-13 17:58:41"
2003-04-07 09:25:28,2.2,79.0,-18.4,S,162.6,E,,,2003,"Location: N/A,N/A<br>79.0 kt<br>2003-04-07 09:25:28"
2003-03-27 05:50:26,14.2,0.41,41.4,N,-87.7,W,45.0,,2003,"Location: Monee,US<br><10 kt<br>2003-03-27 05:50:26"
2003-02-25 23:13:28,3.3,0.11,40.0,N,116.0,E,,,2003,"Location: Beijing,CN<br><10 kt<br>2003-02-25 23:13:28"
2003-02-12 02:37:54,12.0,0.36,-31.5,S,107.5,E,,,2003,"Location: N/A,N/A<br><10 kt<br>2003-02-12 02:37:54"
2003-02-06 17:00:19,19.7,0.55,-62.9,S,-113.9,W,,,2003,"Location: N/A,N/A<br><10 kt<br>2003-02-06 17:00:19"
2003-02-04 14:07:08,13.5,0.4,-59.9,S,41.0,E,,,2003,"Location: N/A,N/A<br><10 kt<br>2003-02-04 14:07:08"
2002-11-21 00:11:17,24.0,0.66,-1.4,S,-154.0,W,,,2002,"Location: N/A,KI<br><10 kt<br>2002-11-21 00:11:17"
2002-11-12 21:49:56,4.3,0.14,-21.1,S,-6.8,W,,,2002,"Location: N/A,SH<br><10 kt<br>2002-11-12 21:49:56"
2002-11-10 22:13:54,46.0,1.2,16.0,N,-166.0,W,,,2002,"Location: N/A,N/A<br><10 kt<br>2002-11-10 22:13:54"
2002-10-09 12:00:35,4.9,0.16,-4.3,S,-175.9,W,,,2002,"Location: N/A,KI<br><10 kt<br>2002-10-09 12:00:35"
2002-09-24 16:48:57,86.0,2.0,57.9,N,112.9,E,,,2002,"Location: Bolshaya Slyudyanka,RU<br><10 kt<br>2002-09-24 16:48:57"
2002-08-14 07:48:32,9.0,0.28,-6.9,S,-126.2,W,,,2002,"Location: N/A,N/A<br><10 kt<br>2002-08-14 07:48:32"
2002-08-11 20:42:53,151.0,3.3,-18.2,S,159.4,E,,,2002,"Location: N/A,N/A<br><10 kt<br>2002-08-11 20:42:53"
2002-07-25 15:57:32,23.0,0.63,-28.7,S,47.0,E,,,2002,"Location: N/A,N/A<br><10 kt<br>2002-07-25 15:57:32"
2002-07-22 11:16:02,5.3,0.17,34.0,N,106.1,E,,,2002,"Location: Longnan Shi,CN<br><10 kt<br>2002-07-22 11:16:02"
2002-06-13 15:29:38,19.1,0.54,-24.9,S,111.4,E,,,2002,"Location: N/A,AU<br><10 kt<br>2002-06-13 15:29:38"
2002-06-02 04:28:20,450.0,8.8,34.0,N,21.0,E,,,2002,"Location: N/A,N/A<br><10 kt<br>2002-06-02 04:28:20"
2002-04-03 19:10:21,18.2,0.51,-5.3,S,27.1,E,,,2002,"Location: N/A,CD<br><10 kt<br>2002-04-03 19:10:21"
2002-03-18 14:44:57,2.0,73.0,-60.4,S,-120.5,W,,,2002,"Location: N/A,N/A<br>73.0 kt<br>2002-03-18 14:44:57"
2002-03-09 01:20:24,24.9,0.68,6.9,N,-147.3,W,,,2002,"Location: N/A,N/A<br><10 kt<br>2002-03-09 01:20:24"
2002-03-03 21:10:55,8.2,0.25,37.5,N,154.0,E,,,2002,"Location: N/A,N/A<br><10 kt<br>2002-03-03 21:10:55"
2002-03-01 03:53:59,3.8,0.13,29.2,N,-66.8,W,,,2002,"Location: N/A,N/A<br><10 kt<br>2002-03-01 03:53:59"
2002-02-09 19:50:26,7.0,0.22,-17.7,S,138.7,E,,,2002,"Location: Doomadgee,AU<br><10 kt<br>2002-02-09 19:50:26"
2002-02-01 19:07:54,7.0,0.22,60.7,N,116.6,E,,,2002,"Location: N/A,RU<br><10 kt<br>2002-02-01 19:07:54"
2002-01-20 16:42:04,10.4,0.31,48.4,N,-165.0,W,,,2002,"Location: N/A,N/A<br><10 kt<br>2002-01-20 16:42:04"
2001-10-27 19:20:12,3.6,0.12,52.7,N,3.8,E,,,2001,"Location: N/A,N/A<br><10 kt<br>2001-10-27 19:20:12"
2001-07-26 21:20:19,32.6,0.86,0.4,N,84.8,E,,,2001,"Location: N/A,N/A<br><10 kt<br>2001-07-26 21:20:19"
2001-07-23 22:19:11,124.0,2.8,41.0,N,-77.0,W,,,2001,"Location: Lewisburg,US<br><10 kt<br>2001-07-23 22:19:11"
2001-04-23 06:12:35,460.0,9.0,28.0,N,-133.6,W,29.0,,2001,"Location: N/A,N/A<br><10 kt<br>2001-04-23 06:12:35"
2001-04-13 00:29:57,25.1,0.68,-15.3,S,162.4,E,,,2001,"Location: N/A,N/A<br><10 kt<br>2001-04-13 00:29:57"
2001-02-04 05:53:38,15.1,0.44,-64.0,S,97.3,E,,,2001,"Location: N/A,N/A<br><10 kt<br>2001-02-04 05:53:38"
2001-01-28 16:19:18,10.8,0.32,66.0,N,31.3,E,,,2001,"Location: N/A,RU<br><10 kt<br>2001-01-28 16:19:18"
2000-12-15 13:22:59,26.2,0.71,41.3,N,95.2,E,,,2000,"Location: Jiuquan,CN<br><10 kt<br>2000-12-15 13:22:59"
2000-12-15 03:46:27,2.7,95.0,50.4,N,58.9,E,,,2000,"Location: N/A,KZ<br>95.0 kt<br>2000-12-15 03:46:27"
2000-11-13 00:28:01,6.6,0.21,-13.6,S,-5.8,W,,,2000,"Location: N/A,N/A<br><10 kt<br>2000-11-13 00:28:01"
2000-11-06 07:18:57,6.9,0.22,-52.0,S,-22.2,W,,,2000,"Location: N/A,N/A<br><10 kt<br>2000-11-06 07:18:57"
2000-10-11 23:29:55,8.1,0.25,-31.7,S,-5.5,W,,,2000,"Location: N/A,N/A<br><10 kt<br>2000-10-11 23:29:55"
2000-09-23 04:00:45,2.2,79.0,-58.5,S,142.6,E,,,2000,"Location: N/A,N/A<br>79.0 kt<br>2000-09-23 04:00:45"
2000-09-19 22:12:38,8.9,0.27,-3.2,S,-133.8,W,,,2000,"Location: N/A,N/A<br><10 kt<br>2000-09-19 22:12:38"
2000-08-25 01:12:25,138.5,3.1,14.5,N,-106.1,W,,,2000,"Location: N/A,N/A<br><10 kt<br>2000-08-25 01:12:25"
2000-08-13 03:00:32,6.5,0.21,36.7,N,-127.8,W,,,2000,"Location: N/A,N/A<br><10 kt<br>2000-08-13 03:00:32"
2000-08-01 16:48:27,18.2,0.51,-50.2,S,-101.9,W,,,2000,"Location: N/A,N/A<br><10 kt<br>2000-08-01 16:48:27"
2000-07-31 07:06:34,3.8,0.13,15.7,N,-138.5,W,,,2000,"Location: N/A,N/A<br><10 kt<br>2000-07-31 07:06:34"
2000-07-19 17:40:25,10.7,0.32,-17.7,S,94.1,E,,,2000,"Location: N/A,N/A<br><10 kt<br>2000-07-19 17:40:25"
2000-07-07 01:34:20,6.5,0.21,15.0,N,140.7,E,,,2000,"Location: N/A,N/A<br><10 kt<br>2000-07-07 01:34:20"
2000-06-27 10:06:51,2.7,95.0,34.9,N,36.8,E,,,2000,"Location: Alzaafaranah,SY<br>95.0 kt<br>2000-06-27 10:06:51"
2000-06-23 09:03:42,2.0,73.0,69.2,N,-44.0,W,,,2000,"Location: N/A,GL<br>73.0 kt<br>2000-06-23 09:03:42"
2000-06-22 20:02:11,3.0,0.1,32.9,N,159.0,E,,,2000,"Location: N/A,N/A<br><10 kt<br>2000-06-22 20:02:11"
2000-06-14 16:39:18,14.5,0.42,28.1,N,107.3,E,48.0,,2000,"Location: Zunyi Shi,CN<br><10 kt<br>2000-06-14 16:39:18"
2000-06-03 03:24:49,3.0,0.1,36.8,N,-74.8,W,,,2000,"Location: N/A,N/A<br><10 kt<br>2000-06-03 03:24:49"
2000-06-02 18:44:16,3.0,0.1,-27.5,S,-18.9,W,,,2000,"Location: N/A,N/A<br><10 kt<br>2000-06-02 18:44:16"
2000-05-06 11:51:52,2.8,98.0,49.9,N,18.4,E,,,2000,"Location: Dolní Lutyně,CZ<br>98.0 kt<br>2000-05-06 11:51:52"
2000-05-03 10:40:09,5.9,0.19,-5.0,S,73.0,E,,,2000,"Location: N/A,N/A<br><10 kt<br>2000-05-03 10:40:09"
2000-03-28 15:27:17,6.3,0.2,1.0,N,98.3,E,,,2000,"Location: N/A,ID<br><10 kt<br>2000-03-28 15:27:17"
2000-03-06 08:29:18,96.0,2.2,58.0,N,175.0,E,,,2000,"Location: N/A,N/A<br><10 kt<br>2000-03-06 08:29:18"
2000-02-18 09:25:59,362.0,7.3,-0.9,S,109.2,E,,,2000,"Location: N/A,ID<br><10 kt<br>2000-02-18 09:25:59"
2000-02-17 14:22:07,2.2,79.0,14.2,N,115.9,E,,,2000,"Location: N/A,N/A<br>79.0 kt<br>2000-02-17 14:22:07"
2000-01-18 16:43:42,105.0,2.4,60.3,N,-134.6,W,,,2000,"Location: Carcross,CA<br><10 kt<br>2000-01-18 16:43:42"
2000-01-18 08:33:58,3.5,0.12,24.3,N,-94.9,W,,,2000,"Location: N/A,N/A<br><10 kt<br>2000-01-18 08:33:58"
1999-12-16 00:07:22,6.7,0.21,-26.5,S,-11.3,W,,,1999,"Location: N/A,SH<br><10 kt<br>1999-12-16 00:07:22"
1999-11-15 20:01:28,7.4,0.23,-8.1,S,75.4,E,,,1999,"Location: N/A,N/A<br><10 kt<br>1999-11-15 20:01:28"
1999-11-07 17:53:06,8.9,0.27,-2.3,S,-77.4,W,,,1999,"Location: N/A,EC<br><10 kt<br>1999-11-07 17:53:06"
1999-10-26 17:19:42,8.6,0.27,13.7,N,-70.8,W,,,1999,"Location: N/A,N/A<br><10 kt<br>1999-10-26 17:19:42"
1999-09-08 23:55:35,2.8,98.0,22.4,N,0.2,E,,,1999,"Location: BBM,DZ<br>98.0 kt<br>1999-09-08 23:55:35"
1999-09-08 14:41:53,9.0,0.28,32.5,N,104.6,E,32.0,,1999,"Location: Mianyang Shi,CN<br><10 kt<br>1999-09-08 14:41:53"
1999-08-16 05:18:20,3.6,0.12,35.0,N,-107.2,W,,,1999,"Location: Laguna,US<br><10 kt<br>1999-08-16 05:18:20"
1999-08-03 18:25:49,35.6,0.93,-64.7,S,-18.8,W,,,1999,"Location: N/A,N/A<br><10 kt<br>1999-08-03 18:25:49"
1999-07-10 08:11:42,32.6,0.86,-37.8,S,39.6,E,52.0,,1999,"Location: N/A,N/A<br><10 kt<br>1999-07-10 08:11:42"
1999-07-07 04:14:41,14.0,0.41,-39.5,S,174.4,E,,,1999,"Location: Ararata,NZ<br><10 kt<br>1999-07-07 04:14:41"
1999-06-25 06:27:41,12.4,0.37,50.0,N,121.0,E,69.0,,1999,"Location: Hulun Buir,CN<br><10 kt<br>1999-06-25 06:27:41"
1999-05-23 07:02:10,2.6,92.0,-16.4,S,-116.3,W,,,1999,"Location: N/A,N/A<br>92.0 kt<br>1999-05-23 07:02:10"
1999-04-26 11:33:06,9.2,0.28,-22.5,S,6.5,E,,,1999,"Location: N/A,N/A<br><10 kt<br>1999-04-26 11:33:06"
1999-04-26 09:49:26,3.3,0.11,-32.8,S,159.1,E,,,1999,"Location: N/A,N/A<br><10 kt<br>1999-04-26 09:49:26"
1999-03-31 23:54:35,23.4,0.64,-17.9,S,22.6,E,,,1999,"Location: N/A,NA<br><10 kt<br>1999-03-31 23:54:35"
1999-03-28 15:37:01,30.4,0.81,0.8,N,97.6,E,,,1999,"Location: N/A,ID<br><10 kt<br>1999-03-28 15:37:01"
1999-03-02 22:23:25,5.9,0.19,18.9,N,50.5,E,,,1999,"Location: N/A,SA<br><10 kt<br>1999-03-02 22:23:25"
1999-02-18 23:15:25,15.4,0.44,-54.9,S,-64.6,W,,,1999,"Location: N/A,AR<br><10 kt<br>1999-02-18 23:15:25"
1999-02-01 14:24:09,2.8,98.0,80.0,N,154.2,E,,,1999,"Location: N/A,N/A<br>98.0 kt<br>1999-02-01 14:24:09"
1999-01-19 02:32:21,2.4,86.0,7.9,N,85.8,E,,,1999,"Location: N/A,N/A<br>86.0 kt<br>1999-01-19 02:32:21"
1999-01-14 08:06:05,506.0,9.8,-44.0,S,-129.7,W,32.0,,1999,"Location: N/A,N/A<br><10 kt<br>1999-01-14 08:06:05"
1999-01-02 18:25:51,3.5,0.12,47.0,N,103.0,E,65.0,,1999,"Location: N/A,MN<br><10 kt<br>1999-01-02 18:25:51"
1998-11-23 20:20:14,2.5,89.0,82.3,N,160.1,E,,,1998,"Location: N/A,N/A<br>89.0 kt<br>1998-11-23 20:20:14"
1998-11-11 16:46:18,65.6,1.6,6.5,N,156.4,E,,,1998,"Location: N/A,FM<br><10 kt<br>1998-11-11 16:46:18"
1998-09-01 11:15:04,2.4,86.0,34.6,N,23.6,E,,,1998,"Location: N/A,N/A<br>86.0 kt<br>1998-09-01 11:15:04"
1998-03-22 22:25:37,14.0,0.41,1.4,N,26.6,E,,,1998,"Location: N/A,CD<br><10 kt<br>1998-03-22 22:25:37"
1998-01-04 23:00:27,7.4,0.23,-35.1,S,33.4,E,30.0,17.1,1998,"Location: N/A,N/A<br><10 kt<br>1998-01-04 23:00:27"
1997-12-28 03:58:18,3.1,0.11,-23.1,S,152.4,E,,,1997,"Location: N/A,AU<br><10 kt<br>1997-12-28 03:58:18"
1997-12-09 08:15:55,27.0,0.73,62.7,N,-49.9,W,,,1997,"Location: N/A,GL<br><10 kt<br>1997-12-09 08:15:55"
1997-11-07 07:46:55,80.0,1.9,-57.3,S,167.2,E,,,1997,"Location: N/A,N/A<br><10 kt<br>1997-11-07 07:46:55"
1997-10-09 18:47:15,19.0,0.53,31.8,N,-106.0,W,37.0,,1997,"Location: El Paso,US<br><10 kt<br>1997-10-09 18:47:15"
1997-10-01 14:26:43,6.2,0.2,46.7,N,108.9,E,,,1997,"Location: N/A,MN<br><10 kt<br>1997-10-01 14:26:43"
1997-09-30 12:31:18,2.3,82.0,-38.1,S,63.9,E,,,1997,"Location: N/A,N/A<br>82.0 kt<br>1997-09-30 12:31:18"
1997-09-05 11:41:54,19.0,0.53,-31.1,S,56.4,E,,,1997,"Location: N/A,N/A<br><10 kt<br>1997-09-05 11:41:54"
1997-07-04 12:22:33,2.7,95.0,-15.8,S,-175.8,W,,,1997,"Location: N/A,TO<br>95.0 kt<br>1997-07-04 12:22:33"
1997-04-27 22:34:21,32.5,0.86,16.7,N,87.5,E,,,1997,"Location: N/A,N/A<br><10 kt<br>1997-04-27 22:34:21"
1997-02-19 04:31:35,14.0,0.41,-16.3,S,-87.7,W,,,1997,"Location: N/A,N/A<br><10 kt<br>1997-02-19 04:31:35"
1997-02-15 15:23:35,15.0,0.43,35.5,N,115.6,E,,,1997,"Location: Heze Shi,CN<br><10 kt<br>1997-02-15 15:23:35"
1997-01-23 10:03:27,27.0,0.73,-15.0,S,94.2,E,,,1997,"Location: N/A,N/A<br><10 kt<br>1997-01-23 10:03:27"
1997-01-22 21:13:16,48.0,1.2,32.2,N,29.0,E,,,1997,"Location: N/A,N/A<br><10 kt<br>1997-01-22 21:13:16"
1997-01-04 06:46:39,4.3,0.14,25.7,N,-5.3,W,,,1997,"Location: Tinduf,DZ<br><10 kt<br>1997-01-04 06:46:39"
1996-12-17 04:16:18,4.1,0.14,34.1,N,-37.2,W,,,1996,"Location: N/A,N/A<br><10 kt<br>1996-12-17 04:16:18"
1996-10-30 12:48:19,2.1,76.0,-2.1,S,-123.1,W,,,1996,"Location: N/A,N/A<br>76.0 kt<br>1996-10-30 12:48:19"
1996-10-28 04:46:21,4.3,0.14,27.4,N,-79.4,W,,,1996,"Location: N/A,N/A<br><10 kt<br>1996-10-28 04:46:21"
1996-10-23 08:28:06,4.4,0.15,-47.3,S,20.6,E,,,1996,"Location: N/A,N/A<br><10 kt<br>1996-10-23 08:28:06"
1996-10-19 19:01:08,13.0,0.38,29.7,N,-34.7,W,,,1996,"Location: N/A,N/A<br><10 kt<br>1996-10-19 19:01:08"
1996-10-05 19:21:02,25.0,0.68,-49.6,S,145.9,E,,,1996,"Location: N/A,N/A<br><10 kt<br>1996-10-05 19:21:02"
1996-07-17 03:16:07,5.0,0.16,31.8,N,111.4,E,,,1996,"Location: Xiangyang Shi,CN<br><10 kt<br>1996-07-17 03:16:07"
1996-07-12 14:04:45,3.2,0.11,20.7,N,-93.6,W,,,1996,"Location: N/A,N/A<br><10 kt<br>1996-07-12 14:04:45"
1996-03-30 04:03:32,12.0,0.36,-31.1,S,-84.3,W,,,1996,"Location: N/A,N/A<br><10 kt<br>1996-03-30 04:03:32"
1996-03-29 20:30:54,12.8,0.38,21.5,N,-158.1,W,,,1996,"Location: Waianae,US<br><10 kt<br>1996-03-29 20:30:54"
1996-02-15 02:38:05,5.0,0.16,76.0,N,-127.0,W,,,1996,"Location: N/A,N/A<br><10 kt<br>1996-02-15 02:38:05"
1996-01-15 13:44:23,26.0,0.71,-59.8,S,175.8,E,,,1996,"Location: N/A,N/A<br><10 kt<br>1996-01-15 13:44:23"
1995-12-22 13:26:29,45.0,1.1,-70.2,S,-73.3,W,,,1995,"Location: N/A,AQ<br><10 kt<br>1995-12-22 13:26:29"
1995-12-09 19:54:26,12.0,0.36,-2.9,S,-79.0,W,,,1995,"Location: Cuenca,EC<br><10 kt<br>1995-12-09 19:54:26"
1995-08-05 17:14:10,20.0,0.56,11.6,N,-104.3,W,,,1995,"Location: N/A,N/A<br><10 kt<br>1995-08-05 17:14:10"
1995-07-11 18:38:41,13.0,0.38,-28.5,S,93.3,E,,,1995,"Location: N/A,N/A<br><10 kt<br>1995-07-11 18:38:41"
1995-07-09 18:20:09,2.5,89.0,-0.9,S,66.3,E,,,1995,"Location: N/A,N/A<br>89.0 kt<br>1995-07-09 18:20:09"
1995-07-07 17:33:37,14.0,0.41,40.2,N,-76.1,W,,,1995,"Location: Stevens,US<br><10 kt<br>1995-07-07 17:33:37"
1995-02-16 13:05:47,6.0,0.19,16.7,N,-141.7,W,,,1995,"Location: N/A,N/A<br><10 kt<br>1995-02-16 13:05:47"
1995-01-18 10:17:26,7.0,0.22,51.5,N,115.4,E,,,1995,"Location: N/A,RU<br><10 kt<br>1995-01-18 10:17:26"
1994-12-16 09:41:03,5.0,0.16,-42.2,S,27.6,E,,,1994,"Location: N/A,N/A<br><10 kt<br>1994-12-16 09:41:03"
1994-11-03 20:01:36,235.0,5.0,6.5,N,89.0,E,,,1994,"Location: N/A,N/A<br><10 kt<br>1994-11-03 20:01:36"
1994-11-01 06:50:46,100.0,2.3,-1.5,S,-84.5,W,,,1994,"Location: N/A,N/A<br><10 kt<br>1994-11-01 06:50:46"
1994-10-20 00:11:21,8.7,0.27,-45.2,S,-1.9,W,,,1994,"Location: N/A,N/A<br><10 kt<br>1994-10-20 00:11:21"
1994-06-15 00:02:26,4.1,0.14,45.0,N,-73.5,W,,,1994,"Location: Champlain,US<br><10 kt<br>1994-06-15 00:02:26"
1994-05-29 09:30:58,38.4,1.0,52.8,N,2.3,E,,,1994,"Location: N/A,N/A<br><10 kt<br>1994-05-29 09:30:58"
1994-02-01 22:38:09,1820.0,30.0,2.7,N,164.1,E,,,1994,"Location: N/A,N/A<br>30.0 kt<br>1994-02-01 22:38:09"
1993-11-29 17:48:41,2.6,92.0,26.5,N,78.3,E,,,1993,"Location: Sherpur,IN<br>92.0 kt<br>1993-11-29 17:48:41"
1993-10-31 03:39:27,4.0,0.13,51.3,N,-100.9,W,,,1993,"Location: Shortdale,CA<br><10 kt<br>1993-10-31 03:39:27"
1991-10-04 09:22:47,55.0,1.4,78.7,N,6.3,E,,,1991,"Location: N/A,N/A<br><10 kt<br>1991-10-04 09:22:47"
1990-10-01 03:51:47,250.0,5.2,7.5,N,142.8,E,,,1990,"Location: N/A,FM<br><10 kt<br>1990-10-01 03:51:47"
1988-04-15 03:03:10,758.0,14.0,-4.1,S,124.3,E,,,1988,"Location: N/A,ID<br>14.0 kt<br>1988-04-15 03:03:10"
